2231.0,2017-04-19 18:35:31.717,80.0,2082.0,5540.0
2232.0,2017-04-19 18:35:32.453,100.0,2080.0,5540.0
2233.0,2017-04-19 18:35:34.377,78.97,2081.0,5540.0
2386.0,2017-04-19 18:56:54.901,69.05,2092.0,5513.0
2872.0,2017-04-19 21:20:58.189,80.0,3074.0,5538.0
2873.0,2017-04-19 21:20:59.301,66.0,3072.0,5538.0
2874.0,2017-04-19 21:23:10.43,76.25,3073.0,5532.0
2875.0,2017-04-19 21:23:14.307,90.0,3074.0,5532.0
2876.0,2017-04-19 21:21:07.235,100.0,3072.0,5532.0
2877.0,2017-04-19 21:21:12.396,81.25,3073.0,5536.0
2878.0,2017-04-19 21:21:13.092,100.0,3074.0,5536.0
2879.0,2017-04-19 21:21:13.452,80.0,3072.0,5536.0
2880.0,2017-04-19 21:21:17.489,72.5,3073.0,5529.0
2881.0,2017-04-19 21:21:18.133,100.0,3074.0,5529.0
2882.0,2017-04-19 21:21:18.725,66.0,3072.0,5529.0
2883.0,2017-04-19 21:21:25.582,92.5,3073.0,5528.0
2884.0,2017-04-19 21:21:26.518,100.0,3074.0,5528.0
2885.0,2017-04-19 21:21:29.263,86.0,3072.0,5528.0
2886.0,2017-04-19 21:24:02.455,82.5,3073.0,5526.0
2887.0,2017-04-19 21:21:33.755,100.0,3074.0,5526.0
2888.0,2017-04-19 21:21:37.288,86.0,3072.0,5526.0
2889.0,2017-04-19 21:21:43.766,92.5,3073.0,5534.0
2890.0,2017-04-19 21:21:47.579,100.0,3074.0,5534.0
2891.0,2017-04-19 21:21:49.569,100.0,3072.0,5534.0
2892.0,2017-04-19 21:21:52.822,57.75,3073.0,5530.0
2893.0,2017-04-19 21:21:53.27,50.0,3074.0,5530.0
2894.0,2017-04-19 21:21:53.762,33.0,3072.0,5530.0
2895.0,2017-04-19 21:21:58.439,78.75,3073.0,5531.0
2896.0,2017-04-19 21:22:00.927,100.0,3074.0,5531.0
2897.0,2017-04-19 21:22:01.355,66.0,3072.0,5531.0
2898.0,2017-04-19 21:24:32.172,66.25,3073.0,5535.0
2899.0,2017-04-19 21:22:04.816,70.0,3074.0,5535.0
2900.0,2017-04-19 21:22:05.648,33.0,3072.0,5535.0
2901.0,2017-04-19 21:24:39.668,82.5,3073.0,5533.0
2902.0,2017-04-19 21:22:09.248,100.0,3074.0,5533.0
2903.0,2017-04-19 21:22:09.78,100.0,3072.0,5533.0
2904.0,2017-04-19 21:22:14.557,62.5,3073.0,5537.0
2905.0,2017-04-19 21:22:15.161,70.0,3074.0,5537.0
2906.0,2017-04-19 21:22:15.693,42.0,3072.0,5537.0
2907.0,2017-04-19 21:25:56.793,100.0,3076.0,5524.0
2908.0,2017-04-19 21:25:59.129,55.93,3075.0,5524.0
2909.0,2017-04-19 21:27:31.682,100.0,3076.0,5539.0
2910.0,2017-04-19 21:27:31.978,77.78,3075.0,5539.0
2911.0,2017-04-19 21:27:47.238,100.0,3076.0,5525.0
2912.0,2017-04-19 21:27:47.639,66.05,3075.0,5525.0
2913.0,2017-04-19 21:28:00.141,100.0,3076.0,5527.0
2914.0,2017-04-19 21:28:00.65,67.78,3075.0,5527.0
2915.0,2017-04-19 21:28:07.439,100.0,3076.0,5538.0
2916.0,2017-04-19 21:28:07.603,69.63,3075.0,5538.0
2917.0,2017-04-19 21:28:23.566,100.0,3076.0,5532.0
2918.0,2017-04-19 21:28:23.967,77.78,3075.0,5532.0
2919.0,2017-04-19 21:28:33.619,100.0,3076.0,5536.0
2234.0,2017-04-19 18:36:46.842,85.0,2083.0,5463.0
2235.0,2017-04-19 18:39:26.249,90.0,2085.0,5463.0
2236.0,2017-04-19 18:39:29.385,61.05,2084.0,5463.0
2237.0,2017-04-19 18:39:32.395,90.0,2083.0,5461.0
2238.0,2017-04-19 18:39:33.478,100.0,2085.0,5461.0
2239.0,2017-04-19 18:39:34.953,77.89,2084.0,5461.0
2240.0,2017-04-19 18:39:39.5,90.0,2083.0,5457.0
2241.0,2017-04-19 18:39:44.791,80.0,2085.0,5457.0
2242.0,2017-04-19 18:39:47.617,73.68,2084.0,5457.0
2243.0,2017-04-19 18:39:53.343,85.0,2083.0,5460.0
2244.0,2017-04-19 18:39:58.173,90.0,2085.0,5460.0
2245.0,2017-04-19 18:40:00.312,75.79,2084.0,5460.0
2246.0,2017-04-19 18:40:05.189,100.0,2083.0,5456.0
2247.0,2017-04-19 18:40:06.012,100.0,2085.0,5456.0
2248.0,2017-04-19 18:40:07.914,74.74,2084.0,5456.0
2249.0,2017-04-19 18:40:13.195,85.0,2083.0,5458.0
2250.0,2017-04-19 18:40:14.246,70.0,2085.0,5458.0
2251.0,2017-04-19 18:40:15.286,80.0,2084.0,5458.0
2252.0,2017-04-19 18:40:18.026,85.0,2083.0,5465.0
2253.0,2017-04-19 18:40:18.922,80.0,2085.0,5465.0
2254.0,2017-04-19 18:40:20.734,67.37,2084.0,5465.0
2255.0,2017-04-19 18:40:24.109,100.0,2083.0,5466.0
2256.0,2017-04-19 18:40:24.935,80.0,2085.0,5466.0
2257.0,2017-04-19 18:40:26.286,72.63,2084.0,5466.0
2258.0,2017-04-19 18:40:33.919,100.0,2083.0,5467.0
2259.0,2017-04-19 18:40:34.306,80.0,2085.0,5467.0
2260.0,2017-04-19 18:40:35.516,75.79,2084.0,5467.0
2261.0,2017-04-19 18:40:39.51,0.0,2083.0,5468.0
2262.0,2017-04-19 18:40:42.242,85.0,2083.0,5459.0
2263.0,2017-04-19 18:40:42.777,90.0,2085.0,5459.0
2264.0,2017-04-19 18:40:44.597,65.26,2084.0,5459.0
2265.0,2017-04-19 18:40:47.891,90.0,2083.0,5464.0
2266.0,2017-04-19 18:40:48.595,90.0,2085.0,5464.0
2267.0,2017-04-19 18:40:49.316,80.0,2084.0,5464.0
2268.0,2017-04-19 18:40:52.7,85.0,2083.0,5462.0
2269.0,2017-04-19 18:40:53.383,100.0,2085.0,5462.0
2270.0,2017-04-19 18:40:54.576,76.84,2084.0,5462.0
2271.0,2017-04-19 18:40:57.344,100.0,2083.0,5540.0
2272.0,2017-04-19 18:40:58.001,100.0,2085.0,5540.0
2273.0,2017-04-19 18:41:00.008,85.26,2084.0,5540.0
2274.0,2017-04-19 18:45:17.295,87.5,2087.0,5506.0
2275.0,2017-04-19 18:45:19.119,100.0,2088.0,5506.0
2276.0,2017-04-19 18:45:21.711,40.0,2086.0,5506.0
2277.0,2017-04-19 18:45:25.609,89.29,2087.0,5503.0
2278.0,2017-04-19 18:45:26.33,100.0,2088.0,5503.0
2279.0,2017-04-19 18:45:28.202,53.0,2086.0,5503.0
2280.0,2017-04-19 18:45:34.183,53.57,2087.0,5518.0
2281.0,2017-04-19 18:45:36.242,20.0,2088.0,5518.0
2282.0,2017-04-19 18:45:36.816,20.0,2086.0,5518.0
2283.0,2017-04-19 18:45:41.675,60.71,2087.0,5514.0
2284.0,2017-04-19 18:45:42.887,80.0,2088.0,5514.0
2285.0,2017-04-19 18:45:43.765,58.0,2086.0,5514.0
2286.0,2017-04-19 18:45:54.153,75.0,2087.0,5510.0
2287.0,2017-04-19 18:45:55.274,90.0,2088.0,5510.0
2288.0,2017-04-19 18:45:56.107,49.0,2086.0,5510.0
2289.0,2017-04-19 18:46:00.43,82.14,2087.0,5504.0
2290.0,2017-04-19 18:46:02.495,90.0,2088.0,5504.0
2291.0,2017-04-19 18:46:04.082,53.0,2086.0,5504.0
2292.0,2017-04-19 18:46:09.146,57.14,2087.0,5511.0
2293.0,2017-04-19 18:46:10.356,80.0,2088.0,5511.0
2294.0,2017-04-19 18:46:11.193,41.0,2086.0,5511.0
2295.0,2017-04-19 18:46:19.099,60.71,2087.0,5513.0
2296.0,2017-04-19 18:46:19.805,60.0,2088.0,5513.0
2297.0,2017-04-19 18:46:21.474,29.0,2086.0,5513.0
2298.0,2017-04-19 18:46:26.692,78.57,2087.0,5507.0
2299.0,2017-04-19 18:46:27.284,90.0,2088.0,5507.0
2300.0,2017-04-19 18:46:28.165,35.0,2086.0,5507.0
2301.0,2017-04-19 18:46:34.741,64.29,2087.0,5515.0
2302.0,2017-04-19 18:46:35.659,85.0,2088.0,5515.0
2303.0,2017-04-19 18:46:36.36,43.0,2086.0,5515.0
2304.0,2017-04-19 18:46:39.651,78.57,2087.0,5509.0
2305.0,2017-04-19 18:46:40.117,90.0,2088.0,5509.0
2306.0,2017-04-19 18:46:40.549,31.0,2086.0,5509.0
2307.0,2017-04-19 18:46:46.714,92.86,2087.0,5517.0
2308.0,2017-04-19 18:46:47.998,100.0,2088.0,5517.0
2309.0,2017-04-19 18:46:48.472,78.0,2086.0,5517.0
2310.0,2017-04-19 18:46:54.538,94.64,2087.0,5512.0
2311.0,2017-04-19 18:46:55.354,90.0,2088.0,5512.0
2312.0,2017-04-19 18:46:55.778,46.0,2086.0,5512.0
2313.0,2017-04-19 18:47:05.295,46.43,2087.0,5519.0
2314.0,2017-04-19 18:47:06.14,60.0,2088.0,5519.0
2315.0,2017-04-19 18:47:06.82,43.0,2086.0,5519.0
2316.0,2017-04-19 18:47:10.983,87.5,2087.0,5505.0
2317.0,2017-04-19 18:47:14.074,100.0,2088.0,5505.0
2318.0,2017-04-19 18:47:14.686,49.0,2086.0,5505.0
2319.0,2017-04-19 18:47:22.783,82.14,2087.0,5508.0
2320.0,2017-04-19 18:47:23.526,90.0,2088.0,5508.0
2321.0,2017-04-19 18:47:24.209,54.0,2086.0,5508.0
2322.0,2017-04-19 18:47:29.735,71.43,2087.0,5516.0
2323.0,2017-04-19 18:47:30.312,85.0,2088.0,5516.0
2324.0,2017-04-19 18:47:30.869,34.0,2086.0,5516.0
2325.0,2017-04-19 18:51:31.845,100.0,2091.0,5506.0
2326.0,2017-04-19 18:51:46.132,89.13,2090.0,5506.0
2327.0,2017-04-19 18:51:47.058,100.0,2089.0,5506.0
2328.0,2017-04-19 18:51:50.775,100.0,2091.0,5503.0
2329.0,2017-04-19 18:51:54.046,93.48,2090.0,5503.0
2330.0,2017-04-19 18:51:54.752,100.0,2089.0,5503.0
2331.0,2017-04-19 18:52:04.672,100.0,2091.0,5514.0
2332.0,2017-04-19 18:52:08.613,65.22,2090.0,5514.0
2333.0,2017-04-19 18:52:09.178,80.0,2089.0,5514.0
2334.0,2017-04-19 18:52:19.252,100.0,2091.0,5510.0
2335.0,2017-04-19 18:52:25.137,80.43,2090.0,5510.0
2336.0,2017-04-19 18:52:25.888,90.0,2089.0,5510.0
2337.0,2017-04-19 18:52:30.757,100.0,2091.0,5504.0
2338.0,2017-04-19 18:52:33.466,73.91,2090.0,5504.0
2339.0,2017-04-19 18:52:34.146,100.0,2089.0,5504.0
2340.0,2017-04-19 18:52:39.376,100.0,2091.0,5511.0
2341.0,2017-04-19 18:52:43.376,80.43,2090.0,5511.0
2342.0,2017-04-19 18:52:44.205,80.0,2089.0,5511.0
2343.0,2017-04-19 18:52:46.72,100.0,2091.0,5513.0
2344.0,2017-04-19 18:52:48.183,69.57,2090.0,5513.0
2345.0,2017-04-19 18:52:48.871,60.0,2089.0,5513.0
2346.0,2017-04-19 18:52:52.063,100.0,2091.0,5507.0
2347.0,2017-04-19 18:52:53.681,86.96,2090.0,5507.0
2348.0,2017-04-19 18:52:54.539,100.0,2089.0,5507.0
2349.0,2017-04-19 18:52:58.257,100.0,2091.0,5515.0
2350.0,2017-04-19 18:52:59.594,89.13,2090.0,5515.0
